,Date,Total_BTC,MarketCap,TR_24h,TR_Avg_h,BTC_Sent_24h,BTC_Sent_Avg_h,BTC_Count,Blocks_24h,Blocks_Avg_h,Difficulty,Next_Difficulty,Hashrate_Tera,Hashrate_Peta,MarketID
766,2016-02-19,15230800,6407902176,215829.0,8992.88,4761203.28,198383.47,399231,144,6.0,163491654909,163258071502,1168646.8,14841814.32,14
767,2016-02-20,15234550,6621392467,214699.0,8945.79,4120010.93,171667.12,399381,149,6.21,163491654909,162951901054,1166455.14,14813980.32,14
768,2016-02-21,15237775,6613194350,206617.0,8609.04,4198945.52,174956.06,399510,128,5.33,163491654909,161980479743,1159501.44,14725668.27,14
769,2016-02-22,15240950,6667153578,237696.0,9904.0,4461640.11,185901.67,399637,127,5.29,163491654909,159472085411,1141545.65,14497629.79,14
770,2016-02-23,15244350,6416179227,244748.0,10197.83,3962773.45,165115.56,399773,136,5.67,163491654909,159096874644,1138859.79,14463519.32,14
771,2016-02-24,15247300,6500838828,224927.0,9371.96,3669393.31,152891.39,399891,118,4.92,163491654909,156034826071,1116940.79,14185148.05,14
772,2016-02-25,15251175,6440876226,216290.0,9012.08,3095841.03,128993.38,400046,155,6.46,163491654909,155574873865,1113648.33,14143333.73,14
773,2016-02-26,15254675,6572476724,203635.0,8484.79,3286075.11,136919.8,400186,140,5.83,163491654909,155037636820,1109802.63,14094493.44,14
774,2016-02-27,15258350,6548166678,182177.0,7590.71,2530526.52,105438.6,400333,147,6.13,163491654909,155870985956,1115767.98,14170253.33,14
775,2016-02-28,15261675,6558704831,231967.0,9665.29,8480470.94,353352.96,400466,133,5.54,163491654909,154816089601,1108216.74,14074352.55,14
776,2016-02-29,15265025,6646239235,265320.0,11055.0,9924706.55,413529.44,400600,133,5.54,163491654909,155413446147,1112492.78,14128658.32,14
777,2016-03-01,15268550,6644598126,277094.0,11545.58,11003614.98,458483.96,400741,141,5.88,163491654909,155299759448,1111678.98,14118323.04,14
778,2016-03-02,15272475,6421159389,270206.0,11258.58,5716209.13,238175.38,400898,156,6.5,163491654909,158458083221,1134182.3,14404115.27,14
779,2016-03-03,15275850,6396914946,221652.0,9235.5,3528608.93,147025.37,401033,135,5.63,163491654909,157564031623,1127887.27,14324168.35,14
780,2016-03-04,15279725,6267559838,207485.0,8645.21,7461412.16,310892.17,401188,155,6.46,158427203767,159019962377,1138309.23,14456527.22,14
781,2016-03-05,15283475,6053631613,234992.0,9791.33,19515216.28,813134.01,401338,150,6.25,158427203767,158241771183,1132738.72,14385781.75,14
782,2016-03-06,15287175,6164400447,161739.0,6739.13,2011705.88,83821.08,401486,148,6.17,158427203767,159370651138,1140819.56,14488408.38,14
783,2016-03-07,15290500,6302897005,183255.0,7635.63,2900051.67,120835.49,401619,133,5.54,158427203767,159811966601,1143978.62,14528528.43,14
784,2016-03-08,15294350,6288272003,200298.0,8345.75,2311084.87,96295.2,401773,154,6.42,158427203767,160622748047,1149782.42,14602236.69,14
785,2016-03-09,15298550,6312793672,190388.0,7932.83,2065424.29,86059.35,401941,168,7.0,158427203767,164070465920,1174462.14,14915669.21,14
786,2016-03-10,15302425,6365808800,188726.0,7863.58,2439731.63,101655.48,402096,155,6.46,158427203767,163463088205,1170114.36,14860452.41,14
787,2016-03-11,15306425,6387218088,189816.0,7909.0,2364181.05,98507.54,402256,160,6.67,158427203767,165695955530,1186097.85,15063442.7,14
788,2016-03-12,15313175,6328016437,147569.0,6148.71,1588142.99,66172.62,402526,130,5.42,158427203767,163647903005,1171437.32,14877253.95,14
789,2016-03-13,15316850,6341175900,191748.0,7989.5,2423375.81,100973.99,402673,151,6.29,158427203767,165505774554,1184736.48,15046153.32,14
790,2016-03-14,15320950,6365854725,203686.0,8486.92,2903410.25,120975.43,402837,164,6.83,158427203767,165927298488,1187753.87,15084474.12,14
791,2016-03-15,15324850,6376363588,212522.0,8855.08,13252346.84,552181.12,402993,156,6.5,158427203767,166934561108,1194964.13,15176044.5,14
792,2016-03-16,15328425,6414332726,209484.0,8728.5,8368536.22,348689.01,403136,143,5.96,158427203767,165559828976,1185123.42,15051067.41,14
793,2016-03-17,15331725,6258716780,203779.0,8490.79,5221909.68,217579.57,403268,132,5.5,165496835118,163873945540,1173055.39,14897803.51,14
794,2016-03-18,15335050,6258387256,177934.0,7413.92,2215175.57,92298.98,403401,133,5.54,165496835118,163093742478,1167470.48,14826875.14,14
795,2016-03-19,15338875,6332194378,179960.0,7498.33,1767385.87,73641.08,403554,153,6.38,165496835118,163937412503,1173509.71,14903573.3,14
796,2016-03-20,15342225,6316547455,198412.0,8267.17,2070691.28,86278.8,403688,134,5.58,165496835118,165052553424,1181492.2,15004950.92,14
797,2016-03-21,15346050,6370145355,207019.0,8625.79,2221568.87,92565.37,403841,153,6.38,165496835118,164155330981,1175069.63,14923384.3,14
798,2016-03-22,15349700,6413872145,184617.0,7692.38,2051186.04,85466.08,403987,146,6.08,165496835118,164337877120,1176376.35,14939979.6,14
799,2016-03-23,15353400,6374731680,187835.0,7826.46,2250651.09,93777.13,404135,147,6.13,165496835118,163581224570,1170960.02,14871192.21,14
800,2016-03-24,15356900,6391541780,173095.0,7212.29,2142670.14,89277.92,404275,140,5.83,165496835118,163166551715,1167991.67,14833494.24,14
801,2016-03-25,15360900,6386294175,163107.0,6796.13,1539542.3,64147.6,404435,160,6.67,165496835118,165280306817,1183122.52,15025656.01,14
802,2016-03-26,15364450,6518521557,159054.0,6627.25,1722041.69,71751.74,404577,142,5.92,165496835118,166728693398,1193490.48,15157329.04,14
803,2016-03-27,15368475,6493180688,192681.0,8028.38,2023113.88,84296.41,404738,161,6.71,165496835118,167314755757,1197685.67,15210608.05,14
804,2016-03-28,15372600,6396077682,197362.0,8223.42,2150368.48,89598.69,404903,165,6.88,165496835118,168422165778,1205612.82,15311282.86,14
805,2016-03-29,15376200,6347141598,201531.0,8397.13,2045091.6,85212.15,405047,144,6.0,165496835118,168423268729,1205620.72,15311383.12,14
806,2016-03-30,15379400,6370593483,209584.0,8732.67,2203362.89,91806.79,405175,128,5.33,165496835118,167332825854,1197815.02,15212250.81,14
807,2016-03-31,15382950,6413921003,201269.0,8386.21,2103035.85,87626.49,405317,141,5.88,166851513283,168103978917,1203335.15,15282356.44,14
808,2016-04-01,15386750,6460588590,195891.0,8162.13,1858633.51,77443.06,405469,152,6.33,166851513283,169418092173,1212741.94,15401822.66,14
809,2016-04-02,15390100,6463842000,167118.0,6963.25,1467970.87,61165.45,405603,134,5.58,166851513283,169734043516,1215003.61,15430545.85,14
810,2016-04-03,15394375,6457940313,214799.0,8949.96,2173563.56,90565.15,405774,171,7.13,166851513283,171278639301,1226060.26,15570965.27,14
811,2016-04-04,15398125,6494313200,214587.0,8941.13,2259466.85,94144.45,405924,150,6.25,166851513283,172356833561,1233778.27,15668984.06,14
812,2016-04-05,15402075,6431937324,220461.0,9185.88,2390256.67,99594.03,406082,158,6.58,166851513283,173107987214,1239155.24,15737271.54,14
813,2016-04-06,15405550,6470331000,219267.0,9136.13,2756899.39,114870.81,406221,139,5.79,166851513283,172130251726,1232156.34,15648385.47,14
814,2016-04-07,15409225,6451380231,214775.0,8948.96,2727322.02,113638.42,406368,147,6.13,166851513283,172179515940,1232508.98,15652864.09,14
815,2016-04-08,15413300,6459559897,198583.0,8274.29,2275589.25,94816.22,406531,163,6.79,166851513283,173099087554,1239091.53,15736462.47,14
816,2016-04-09,15417575,6526259498,183534.0,7647.25,1973771.89,82240.5,406702,171,7.13,166851513283,175944396300,1259459.05,15995129.89,14
817,2016-04-10,15421450,6527437142,229547.0,9564.46,2555173.88,106465.58,406857,155,6.46,166851513283,174610432839,1249910.16,15873859.09,14
818,2016-04-11,15425100,6597469521,239368.0,9973.67,3487720.59,145321.69,407003,146,6.08,166851513283,174141919404,1246556.41,15831266.46,14
819,2016-04-12,15429200,6549849692,222365.0,9265.21,3204189.84,133507.91,407167,164,6.83,166851513283,177531965270,1270823.31,16139456.01,14
820,2016-04-13,15433225,6565293915,229641.0,9568.38,2968414.82,123683.95,407328,161,6.71,178678307672,179326816224,1283671.35,16302626.17,14
821,2016-04-14,15436775,6559533364,213610.0,8900.42,3835231.69,159801.32,407470,142,5.92,178678307672,179939467150,1288056.88,16358322.35,14
822,2016-04-15,15440250,6670033598,184984.0,7707.67,3099255.04,129135.63,407609,139,5.79,178678307672,180209742678,1289991.59,16382893.13,14
823,2016-04-16,15444150,6601293035,190136.0,7922.33,2589882.96,107911.79,407765,156,6.5,178678307672,180911866006,1295017.58,16446723.27,14
824,2016-04-17,15447575,6569915438,219129.0,9130.38,3898349.79,162431.24,407902,137,5.71,178678307672,180688132076,1293416.03,16426383.58,14
825,2016-04-18,15451275,6758542198,226217.0,9425.71,3689164.84,153715.2,408050,148,6.17,178678307672,180646833255,1293120.4,16422629.1,14
826,2016-04-19,15455375,6746255732,218520.0,9105.0,4120142.71,171672.61,408214,164,6.83,178678307672,183637815024,1314530.68,16694539.67,14
827,2016-04-20,15459150,6978105719,211785.0,8824.38,4976175.91,207340.66,408365,151,6.29,178678307672,185775159517,1329830.39,16888845.96,14
828,2016-04-21,15462775,6914643725,211131.0,8797.13,5247447.23,218643.63,408510,145,6.04,178678307672,184733307025,1322372.52,16794131.01,14
829,2016-04-22,15466350,7035178625,185196.0,7716.5,3563655.76,148485.66,408653,143,5.96,178678307672,182916554549,1309367.7,16628969.78,14
830,2016-04-23,15469650,7174668974,183099.0,7629.13,2226621.28,92775.89,408785,132,5.5,178678307672,182110329919,1303596.52,16555675.79,14
831,2016-04-24,15472800,7279670795,216639.0,9026.63,2713068.43,113044.52,408911,126,5.25,178678307672,180069293237,1288986.21,16370124.86,14
832,2016-04-25,15476500,6904410228,249817.0,10409.04,2796966.41,116540.27,409059,149,6.21,178678307672,181077660332,1296204.38,16461795.65,14
833,2016-04-26,15479900,6866745869,245641.0,10235.04,2513993.81,104749.74,409195,136,5.67,178678307672,179392677139,1284142.8,16308613.59,14
834,2016-04-27,15483300,6895366885,249032.0,10376.33,2703910.59,112662.94,409331,136,5.67,178659257773,178078553078,1274735.94,16189146.39,14
835,2016-04-28,15487200,6897441341,257757.0,10739.88,2499413.62,104142.23,409487,156,6.5,178659257773,178729185373,1279393.34,16248295.46,14
836,2016-04-29,15490725,6899536384,218192.0,9091.33,1919012.11,79958.84,409628,141,5.88,178659257773,178923998510,1280787.87,16266005.95,14
837,2016-04-30,15494675,6900562808,190546.0,7939.42,1877090.6,78212.11,409786,158,6.58,178659257773,179050042404,1281690.13,16277464.62,14
838,2016-05-01,15498475,6903005267,220236.0,9176.5,2422492.47,100937.19,409938,152,6.33,178659257773,180752491615,1293876.73,16432234.52,14
839,2016-05-02,15502350,6904236663,234284.0,9761.83,2251876.7,93828.2,410093,154,6.42,178659257773,181156188730,1296766.51,16468934.68,14
840,2016-05-03,15506400,6673360665,233603.0,9733.46,2284936.23,95205.68,410255,162,6.75,178659257773,181190496276,1297012.09,16472053.58,14
841,2016-05-04,15510425,6907989657,230677.0,9611.54,2143995.61,89333.15,410416,161,6.71,178659257773,182427176664,1305864.6,16584480.37,14
842,2016-05-05,15514450,6909872284,235069.0,9794.54,2336480.8,97353.37,410577,161,6.71,178659257773,184037994932,1317395.28,16730920.09,14
843,2016-05-06,15518250,7144560401,198674.0,8278.08,1851963.86,77165.16,410729,152,6.33,178659257773,184588995561,1321339.5,16781011.63,14
844,2016-05-07,15522350,7146593940,191515.0,7979.79,1658752.75,69114.7,410893,164,6.83,178659257773,188793660679,1351437.66,17163258.33,14
845,2016-05-08,15526700,7148177488,221562.0,9231.75,2047616.19,85317.34,411067,171,7.13,178659257773,191623378340,1371693.57,17420508.36,14
846,2016-05-09,15530500,7042305225,244344.0,10181.0,2207299.21,91970.8,411219,152,6.33,178659257773,194049794235,1389062.53,17641094.17,14
847,2016-05-10,15534000,7015698090,236158.0,9839.92,2502706.2,104279.42,411359,140,5.83,194254820283,195313283015,1398106.94,17755958.12,14
848,2016-05-11,15536525,7144384017,167346.0,6972.75,1894968.63,78957.03,411460,101,4.21,194254820283,194524231738,1392458.69,17684225.35,14
849,2016-05-12,15536525,7110550126,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
850,2016-05-13,15536525,7110713260,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
851,2016-05-14,15536525,6846618747,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
852,2016-05-15,15536525,6985302430,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
853,2016-05-16,15536525,7086651843,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
854,2016-05-17,15536525,7087083759,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
855,2016-05-18,15536525,7086019507,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
856,2016-05-19,15536525,6652033093,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
857,2016-05-20,15536525,6814357153,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
858,2016-05-21,15536525,6847852347,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
859,2016-05-22,15536525,6848901062,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
860,2016-05-23,15536525,6918534214,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
861,2016-05-24,15536525,6918812318,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
862,2016-05-25,15536525,6918562179,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
863,2016-05-26,15536525,7226351615,,,,,411460,0,0.0,194254820283,194524231738,1392458.69,17684225.35,14
864,2016-05-27,15595825,7253675912,189602.0,7900.08,3651704.17,152154.34,413832,134,5.58,199312067531,197984144381,1417225.71,17998766.5,14
865,2016-05-28,15599575,7887868940,176813.0,7367.21,2678750.01,111614.58,413982,149,6.21,199312067531,200108931068,1432435.52,18191931.16,14
866,2016-05-29,15603100,8497763443,209692.0,8737.17,2271612.58,94650.52,414123,140,5.83,199312067531,199413102321,1427454.59,18128673.27,14
867,2016-05-30,15606375,8500681657,216765.0,9031.88,2572109.31,107171.22,414254,131,5.46,199312067531,198852407298,1423440.98,18077700.41,14
868,2016-05-31,15609750,8587683670,226812.0,9450.5,2336530.11,97355.42,414389,134,5.58,199312067531,197803121729,1415929.9,17982309.71,14
869,2016-06-01,15613425,8525509308,238675.0,9944.79,2368211.46,98675.48,414536,147,6.13,199312067531,200301507825,1433814.04,18209438.34,14
870,2016-06-02,15616875,8888188238,233134.0,9713.92,1929628.33,80401.18,414674,138,5.75,199312067531,199769060935,1430002.64,18161033.52,14
871,2016-06-03,15619875,8990175255,193258.0,8052.42,1484871.57,61869.65,414794,120,5.0,199312067531,198313404022,1419582.64,18028699.54,14
872,2016-06-04,15624075,8814790634,190915.0,7954.79,1826163.87,76090.16,414962,168,7.0,199312067531,197873274138,1416432.07,17988687.27,14
873,2016-06-05,15628250,9136274950,221641.0,9235.04,1978058.41,82419.1,415129,167,6.96,199312067531,195194938283,1397259.79,17745199.38,14
874,2016-06-06,15631875,9103619456,227724.0,9488.5,2096062.68,87335.95,415274,145,6.04,199312067531,196799719881,1408747.27,17891090.3,14
875,2016-06-07,15633075,8951655076,235316.0,9804.83,2107557.16,87814.88,415322,142,5.92,196061423940,196035577661,1403277.32,17821622.03,14
876,2016-06-08,15633075,8951655076,235316.0,9804.83,2107557.16,87814.88,415322,142,5.92,196061423940,196035577661,1403277.32,17821622.03,14
877,2016-06-09,15643150,9024067069,226522.0,9438.42,2275814.54,94825.61,415725,143,5.96,196061423940,199960728311,1431374.65,18178458.03,14
878,2016-06-10,15647050,9026089981,215464.0,8977.67,1884347.61,78514.48,415881,156,6.5,196061423940,201340676205,1441252.7,18303909.28,14
879,2016-06-11,15650675,10333572583,208249.0,8677.04,2788573.93,116190.58,416026,145,6.04,196061423940,201843750394,1444853.84,18349643.83,14
880,2016-06-12,15654675,11005236525,252155.0,10506.46,2814380.42,117265.85,416186,160,6.67,196061423940,202832010083,1451928.08,18439486.66,14
881,2016-06-13,15658125,10522260000,247440.0,10310.0,2374846.56,98951.94,416324,138,5.75,196061423940,204465265635,1463619.38,18587966.15,14
882,2016-06-14,15661875,10877015569,257953.0,10748.04,2302114.55,95921.44,416474,150,6.25,196061423940,204477551006,1463707.32,18589083.01,14
883,2016-06-15,15665650,12109860763,271175.0,11298.96,2795976.39,116499.02,416625,151,6.29,196061423940,205359848442,1470023.05,18669292.8,14
884,2016-06-16,15669325,11627736003,250429.0,10434.54,2765945.28,115247.72,416772,147,6.13,196061423940,206668575746,1479391.29,18788269.38,14
885,2016-06-17,15673225,11891432540,235445.0,9810.21,2330168.71,97090.36,416928,156,6.5,196061423940,206734115862,1479860.44,18794227.64,14
886,2016-06-18,15677650,12040278424,214622.0,8942.58,1973175.24,82215.64,417105,177,7.38,196061423940,207418217819,1484757.44,18856419.45,14
887,2016-06-19,15681725,11447502433,247974.0,10332.25,2619134.93,109130.62,417268,162,6.75,196061423940,209283505908,1498109.69,19025993.05,14
888,2016-06-20,15685325,10414585240,247467.0,10311.13,2877262.9,119885.95,417412,144,6.0,209453158595,209373710793,1498755.4,19034193.59,14
889,2016-06-21,15688800,9413280000,236363.0,9848.46,2649631.26,110401.3,417551,136,5.67,209453158595,208205354744,1490391.98,18927978.18,14
890,2016-06-22,15692300,9803921348,238380.0,9932.5,3180802.13,132533.42,417691,139,5.79,209453158595,208721389861,1494085.91,18974891.0,14
891,2016-06-23,15695350,10396285933,235249.0,9802.04,2807461.57,116977.57,417813,122,5.08,209453158595,206087976961,1475235.2,18735487.06,14
892,2016-06-24,15699550,10661580105,209466.0,8727.75,2136814.13,89033.92,417981,166,6.92,209453158595,209418312273,1499074.67,19038248.32,14
893,2016-06-25,15703125,9910713281,179147.0,7464.46,1756011.67,73167.15,418124,142,5.92,209453158595,209327199782,1498422.46,19029965.27,14
894,2016-06-26,15706700,10193648300,211158.0,8798.25,2121568.21,88398.68,418267,142,5.92,209453158595,209225035278,1497691.14,19020677.48,14
895,2016-06-27,15710525,10166280728,214001.0,8916.71,1896304.06,79012.67,418420,152,6.33,209453158595,211544344446,1514293.4,19231526.2,14
896,2016-06-28,15714125,9758471625,224989.0,9374.54,2009178.94,83715.79,418564,144,6.0,209453158595,211708660876,1515469.62,19246464.23,14
897,2016-06-29,15717800,10549001470,230556.0,9606.5,2067879.37,86161.64,418711,146,6.08,209453158595,212725203454,1522746.32,19338878.26,14
898,2016-06-30,15721900,10727995684,209156.0,8714.83,2005985.35,83582.72,418875,164,6.83,209453158595,216300697610,1548340.7,19663926.94,14
899,2016-07-01,15725600,10693392274,195997.0,8166.54,2132873.71,88869.74,419023,147,6.13,209453158595,213738842264,1530002.23,19431028.31,14
900,2016-07-02,15729375,10508795438,175148.0,7297.83,1735377.59,72307.4,419174,150,6.25,209453158595,212941744955,1524296.38,19358564.08,14
901,2016-07-03,15733150,10380716637,205912.0,8579.67,2508261.24,104510.88,419325,150,6.25,209453158595,213344675951,1527180.68,19395194.59,14
